Expiration Date,id,Last Sale,Bid,Ask,Volume,Open Interest,Strike,tau,type
3/18/2022 0:00,TSLA220318C00035000,1009.58,1096.05,1099.95,0,84,35,0.3,c
3/18/2022 0:00,TSLA220318C00040000,996.45,1091.4,1095,0,22,40,0.3,c
3/18/2022 0:00,TSLA220318C00045000,634.55,1086.4,1089.95,0,0,45,0.3,c
3/18/2022 0:00,TSLA220318C00050000,608.7,1081.4,1085.15,0,1,50,0.3,c
3/18/2022 0:00,TSLA220318C00055000,622.15,1076.4,1079.95,0,0,55,0.3,c
3/18/2022 0:00,TSLA220318C00056000,647.75,1075.1,1079.05,0,3,56,0.3,c
3/18/2022 0:00,TSLA220318C00057000,649.8,1074.15,1078.05,0,2,57,0.3,c
3/18/2022 0:00,TSLA220318C00058000,804.31,1073.4,1077,0,28,58,0.3,c
3/18/2022 0:00,TSLA220318C00059000,803.35,1072.3,1076.05,0,2,59,0.3,c
3/18/2022 0:00,TSLA220318C00060000,1029.04,1071.1,1075.05,0,65,60,0.3,c
3/18/2022 0:00,TSLA220318C00061000,626.6,1070.1,1074.05,0,1,61,0.3,c
3/18/2022 0:00,TSLA220318C00062000,0,1069.45,1073.1,0,0,62,0.3,c
3/18/2022 0:00,TSLA220318C00063000,646.1,1068.15,1072.1,0,1,63,0.3,c
3/18/2022 0:00,TSLA220318C00064000,645.1,1067.45,1071.1,0,1,64,0.3,c
3/18/2022 0:00,TSLA220318C00065000,800.38,1066.1,1070.2,0,1,65,0.3,c
3/18/2022 0:00,TSLA220318C00066000,1031,1065.15,1069.05,0,6,66,0.3,c
3/18/2022 0:00,TSLA220318C00067000,1040.5,1064.15,1068.05,0,3,67,0.3,c
3/18/2022 0:00,TSLA220318C00068000,1115.97,1063.15,1067.25,0,2,68,0.3,c
3/18/2022 0:00,TSLA220318C00069000,1114.06,1062.45,1066.1,0,2,69,0.3,c
3/18/2022 0:00,TSLA220318C00070000,1028.4,1061.1,1065.1,0,10,70,0.3,c
3/18/2022 0:00,TSLA220318C00071000,615.35,1060.15,1064.1,0,1,71,0.3,c
3/18/2022 0:00,TSLA220318C00072000,0,1059.15,1063.1,0,0,72,0.3,c
3/18/2022 0:00,TSLA220318C00073000,638.5,1058.2,1062.1,0,0,73,0.3,c
3/18/2022 0:00,TSLA220318C00074000,0,1057.15,1061.1,0,2,74,0.3,c
3/18/2022 0:00,TSLA220318C00075000,1108.35,1056.15,1060.1,0,4,75,0.3,c
3/18/2022 0:00,TSLA220318C00076000,633.2,1055.15,1059.1,0,0,76,0.3,c
3/18/2022 0:00,TSLA220318C00077000,1110.3,1054.15,1058.7,0,5,77,0.3,c
3/18/2022 0:00,TSLA220318C00078000,1105.03,1053.15,1057.75,0,56,78,0.3,c
3/18/2022 0:00,TSLA220318C00079000,613.75,1052.5,1056.1,0,2,79,0.3,c
3/18/2022 0:00,TSLA220318C00080000,1104.69,1051.2,1055.15,0,7,80,0.3,c
3/18/2022 0:00,TSLA220318C00081000,1106.05,1050.15,1054.75,0,2,81,0.3,c
3/18/2022 0:00,TSLA220318C00082000,1102.66,1049.5,1053.15,0,5,82,0.3,c
3/18/2022 0:00,TSLA220318C00083000,0,1048.5,1052.1,0,0,83,0.3,c
3/18/2022 0:00,TSLA220318C00084000,0,1047.5,1051.1,0,0,84,0.3,c
3/18/2022 0:00,TSLA220318C00085000,1151.5,1046.2,1050.1,0,3,85,0.3,c
3/18/2022 0:00,TSLA220318C00086000,942.36,1045.2,1049.2,0,9,86,0.3,c
3/18/2022 0:00,TSLA220318C00087000,948.19,1044.5,1048.15,0,8,87,0.3,c
3/18/2022 0:00,TSLA220318C00088000,1097.22,1043.15,1047.15,0,12,88,0.3,c
3/18/2022 0:00,TSLA220318C00089000,0,1042.25,1046.15,0,0,89,0.3,c
3/18/2022 0:00,TSLA220318C00090000,945.12,1041.25,1045.15,0,82,90,0.3,c
3/18/2022 0:00,TSLA220318C00091000,944.16,1040.25,1044.15,0,5,91,0.3,c
3/18/2022 0:00,TSLA220318C00092000,936.33,1039.25,1043.1,0,13,92,0.3,c
3/18/2022 0:00,TSLA220318C00093000,0,1038.25,1042.1,0,1,93,0.3,c
3/18/2022 0:00,TSLA220318C00094000,598.45,1037.25,1041.15,0,8,94,0.3,c
3/18/2022 0:00,TSLA220318C00095000,0,1036.55,1040.15,0,11,95,0.3,c
3/18/2022 0:00,TSLA220318C00096000,974.35,1035.55,1039.15,0,45,96,0.3,c
3/18/2022 0:00,TSLA220318C00098000,965.41,1033.25,1037.2,0,4,98,0.3,c
3/18/2022 0:00,TSLA220318C00100000,989,1031.25,1035.2,0,63,100,0.3,c
3/18/2022 0:00,TSLA220318C00104000,1083.63,1027.6,1031.25,0,8,104,0.3,c
3/18/2022 0:00,TSLA220318C00108000,566.7,1023.45,1027.15,0,11,108,0.3,c
3/18/2022 0:00,TSLA220318C00112000,955.05,1019.6,1023.2,0,33,112,0.3,c
3/18/2022 0:00,TSLA220318C00116000,918.97,1015.55,1019.2,0,38,116,0.3,c
3/18/2022 0:00,TSLA220318C00120000,1100.35,1011.65,1015.25,0,565,120,0.3,c
3/18/2022 0:00,TSLA220318C00124000,947.2,1007.65,1011.3,0,16,124,0.3,c
3/18/2022 0:00,TSLA220318C00128000,1061.46,1003.35,1007.25,0,72,128,0.3,c
3/18/2022 0:00,TSLA220318C00132000,1057.43,999.4,1003.2,0,68,132,0.3,c
3/18/2022 0:00,TSLA220318C00136000,1051.46,995.4,999.3,0,87,136,0.3,c
3/18/2022 0:00,TSLA220318C00140000,954,991.4,995.95,0,505,140,0.3,c
3/18/2022 0:00,TSLA220318C00144000,949.24,987.45,991.3,0,387,144,0.3,c
3/18/2022 0:00,TSLA220318C00148000,1039.72,983.4,987.35,0,95,148,0.3,c
3/18/2022 0:00,TSLA220318C00150000,889.06,981.75,985.3,0,30,150,0.3,c
3/18/2022 0:00,TSLA220318C00152000,878.46,979.45,984,0,50,152,0.3,c
3/18/2022 0:00,TSLA220318C00156000,1037.99,975.55,979.4,0,38,156,0.3,c
3/18/2022 0:00,TSLA220318C00160000,1006,971.45,975.4,0,428,160,0.3,c
3/18/2022 0:00,TSLA220318C00164000,565,967.55,971.4,0,486,164,0.3,c
3/18/2022 0:00,TSLA220318C00168000,1027.44,963.85,967.45,0,58,168,0.3,c
3/18/2022 0:00,TSLA220318C00172000,920.9,959.8,963.45,0,352,172,0.3,c
3/18/2022 0:00,TSLA220318C00176000,578.3,955.9,959.5,0,470,176,0.3,c
3/18/2022 0:00,TSLA220318C00180000,998.16,951.9,955.45,0,863,180,0.3,c
3/18/2022 0:00,TSLA220318C00184000,1001.37,947.9,951.3,0,73,184,0.3,c
3/18/2022 0:00,TSLA220318C00188000,794.54,943.95,947.3,0,251,188,0.3,c
3/18/2022 0:00,TSLA220318C00192000,861.05,939.95,943.3,0,257,192,0.3,c
3/18/2022 0:00,TSLA220318C00196000,988.9,935.95,939.35,0,463,196,0.3,c
3/18/2022 0:00,TSLA220318C00200000,897.09,932,935.35,0,2728,200,0.3,c
3/18/2022 0:00,TSLA220318C00204000,886.84,928,931.4,0,80,204,0.3,c
3/18/2022 0:00,TSLA220318C00208000,975.62,924.05,927.4,0,54,208,0.3,c
3/18/2022 0:00,TSLA220318C00212000,971.45,919.95,923.4,0,58,212,0.3,c
3/18/2022 0:00,TSLA220318C00216000,968.71,916.2,919.45,0,22,216,0.3,c
3/18/2022 0:00,TSLA220318C00220000,847.75,912.15,915.45,0,149,220,0.3,c
3/18/2022 0:00,TSLA220318C00224000,896.05,908.1,911.5,0,209,224,0.3,c
3/18/2022 0:00,TSLA220318C00240000,545.8,892.2,895.55,0,14,240,0.3,c
3/18/2022 0:00,TSLA220318C00242000,831.06,890.15,893.55,0,9,242,0.3,c
3/18/2022 0:00,TSLA220318C00244000,992.75,888.3,891.6,0,6,244,0.3,c
3/18/2022 0:00,TSLA220318C00246000,940.75,886.3,889.6,0,9,246,0.3,c
3/18/2022 0:00,TSLA220318C00248000,744.94,884.25,887.6,0,14,248,0.3,c
3/18/2022 0:00,TSLA220318C00250000,839.48,882.3,885.65,0,206,250,0.3,c
3/18/2022 0:00,TSLA220318C00252000,811.7,880.3,883.65,0,10,252,0.3,c
3/18/2022 0:00,TSLA220318C00254000,912.05,878.35,881.6,0,10,254,0.3,c
3/18/2022 0:00,TSLA220318C00256000,923.62,876.3,879.7,0,12,256,0.3,c
3/18/2022 0:00,TSLA220318C00258000,0,874.35,877.7,0,4,258,0.3,c
3/18/2022 0:00,TSLA220318C00260000,783.07,872.4,875.7,0,444,260,0.3,c
3/18/2022 0:00,TSLA220318C00262000,431.5,870.3,873.7,0,7,262,0.3,c
3/18/2022 0:00,TSLA220318C00264000,779.04,868.35,871.75,0,13,264,0.3,c
3/18/2022 0:00,TSLA220318C00266000,874.45,866.4,869.75,0,7,266,0.3,c
3/18/2022 0:00,TSLA220318C00268000,820.15,864.4,867.8,0,12,268,0.3,c
3/18/2022 0:00,TSLA220318C00270000,769.31,862.35,865.8,0,31,270,0.3,c
3/18/2022 0:00,TSLA220318C00272000,767.28,860.45,863.8,0,4,272,0.3,c
3/18/2022 0:00,TSLA220318C00274000,814.56,858.45,861.75,0,19,274,0.3,c
3/18/2022 0:00,TSLA220318C00276000,630.8,856.45,859.85,0,22,276,0.3,c
3/18/2022 0:00,TSLA220318C00278000,810.53,854.45,857.85,0,16,278,0.3,c
3/18/2022 0:00,TSLA220318C00280000,768.25,852.5,855.8,0,86,280,0.3,c
3/18/2022 0:00,TSLA220318C00282000,766.22,850.5,853.9,0,7,282,0.3,c
3/18/2022 0:00,TSLA220318C00284000,410.5,848.55,851.9,0,8,284,0.3,c
3/18/2022 0:00,TSLA220318C00286000,757.45,846.55,849.9,0,13,286,0.3,c
3/18/2022 0:00,TSLA220318C00288000,760.3,844.55,847.85,0,31,288,0.3,c
3/18/2022 0:00,TSLA220318C00290000,402.14,842.6,845.95,0,9,290,0.3,c
3/18/2022 0:00,TSLA220318C00292000,755.21,840.55,843.95,0,69,292,0.3,c
3/18/2022 0:00,TSLA220318C00294000,753.18,838.5,842,0,15,294,0.3,c
3/18/2022 0:00,TSLA220318C00296000,750.52,836.65,840,0,30,296,0.3,c
3/18/2022 0:00,TSLA220318C00298000,748.49,834.6,838,0,29,298,0.3,c
3/18/2022 0:00,TSLA220318C00300000,823,832.65,836.05,0,222,300,0.3,c
3/18/2022 0:00,TSLA220318C00302000,768.34,830.65,834.55,0,58,302,0.3,c
3/18/2022 0:00,TSLA220318C00304000,765.79,828.6,832.05,0,477,304,0.3,c
3/18/2022 0:00,TSLA220318C00306000,779,826.65,830.1,0,150,306,0.3,c
3/18/2022 0:00,TSLA220318C00308000,790.05,824.7,828.1,0,48,308,0.3,c
3/18/2022 0:00,TSLA220318C00310000,825.3,822.7,826.15,5,78,310,0.3,c
3/18/2022 0:00,TSLA220318C00312000,823.5,820.75,824.15,2,110,312,0.3,c
3/18/2022 0:00,TSLA220318C00314000,777.5,818.95,822.2,0,106,314,0.3,c
3/18/2022 0:00,TSLA220318C00316000,801.64,816.8,820.2,0,94,316,0.3,c
3/18/2022 0:00,TSLA220318C00318000,816.2,814.8,818.25,7,30,318,0.3,c
3/18/2022 0:00,TSLA220318C00320000,815.4,812.8,816.25,4,198,320,0.3,c
3/18/2022 0:00,TSLA220318C00322000,765.4,810.75,814.25,0,29,322,0.3,c
3/18/2022 0:00,TSLA220318C00324000,817,809.05,812.3,0,50,324,0.3,c
3/18/2022 0:00,TSLA220318C00326000,679.02,806.9,810.3,0,37,326,0.3,c
3/18/2022 0:00,TSLA220318C00328000,794.05,805,808.3,0,19,328,0.3,c
3/18/2022 0:00,TSLA220318C00330000,846.55,802.95,806.35,0,91,330,0.3,c
3/18/2022 0:00,TSLA220318C00332000,763,800.9,804.35,0,9,332,0.3,c
3/18/2022 0:00,TSLA220318C00334000,757.25,799.05,802.4,0,18,334,0.3,c
3/18/2022 0:00,TSLA220318C00336000,738.95,797.25,800.45,0,41,336,0.3,c
3/18/2022 0:00,TSLA220318C00338000,744.85,795.2,798.45,0,31,338,0.3,c
3/18/2022 0:00,TSLA220318C00340000,753.44,793,796.45,0,436,340,0.3,c
3/18/2022 0:00,TSLA220318C00342000,706.7,791.3,794.5,0,67,342,0.3,c
3/18/2022 0:00,TSLA220318C00344000,790.5,789.05,792.5,7,69,344,0.3,c
3/18/2022 0:00,TSLA220318C00346000,788.4,787.1,790.55,0,30,346,0.3,c
3/18/2022 0:00,TSLA220318C00348000,743.5,785,788.55,0,58,348,0.3,c
3/18/2022 0:00,TSLA220318C00350000,766.79,783.4,786.6,0,61,350,0.3,c
3/18/2022 0:00,TSLA220318C00352000,694.46,781.05,785.25,0,95,352,0.3,c
3/18/2022 0:00,TSLA220318C00354000,523.24,779.15,782.65,0,19,354,0.3,c
3/18/2022 0:00,TSLA220318C00356000,785.35,777.4,780.6,0,103,356,0.3,c
3/18/2022 0:00,TSLA220318C00358000,334.3,775.35,778.7,0,32,358,0.3,c
3/18/2022 0:00,TSLA220318C00360000,778,773.15,777.3,1,457,360,0.3,c
3/18/2022 0:00,TSLA220318C00362000,735.95,771.55,774.75,0,60,362,0.3,c
3/18/2022 0:00,TSLA220318C00364000,801.7,769.5,772.8,0,51,364,0.3,c
3/18/2022 0:00,TSLA220318C00366000,712.05,767.6,770.8,0,49,366,0.3,c
3/18/2022 0:00,TSLA220318C00368000,706.5,765.35,768.8,0,29,368,0.3,c
3/18/2022 0:00,TSLA220318C00370000,339.17,763.4,766.85,0,123,370,0.3,c
3/18/2022 0:00,TSLA220318C00372000,698.15,761.7,764.9,0,54,372,0.3,c
3/18/2022 0:00,TSLA220318C00374000,723.5,759.65,762.85,0,85,374,0.3,c
3/18/2022 0:00,TSLA220318C00376000,800.85,757.75,760.95,0,1645,376,0.3,c
3/18/2022 0:00,TSLA220318C00380000,808.5,753.8,757,0,96,380,0.3,c
3/18/2022 0:00,TSLA220318C00384000,750,749.5,753.05,0,86,384,0.3,c
3/18/2022 0:00,TSLA220318C00388000,687.09,745.65,749.15,0,227,388,0.3,c
3/18/2022 0:00,TSLA220318C00392000,708.05,741.75,745.2,0,46,392,0.3,c
3/18/2022 0:00,TSLA220318C00396000,785.65,737.8,741.25,0,657,396,0.3,c
3/18/2022 0:00,TSLA220318C00400000,730.74,734.05,737.35,1,733,400,0.3,c
3/18/2022 0:00,TSLA220318C00410000,707.55,724.05,727.55,0,223,410,0.3,c
3/18/2022 0:00,TSLA220318C00420000,679,714.25,717.75,0,1411,420,0.3,c
3/18/2022 0:00,TSLA220318C00430000,678.55,704.45,707.95,0,306,430,0.3,c
3/18/2022 0:00,TSLA220318C00440000,596.45,694.7,698.15,0,368,440,0.3,c
3/18/2022 0:00,TSLA220318C00450000,677.57,684.95,688.4,0,401,450,0.3,c
3/18/2022 0:00,TSLA220318C00460000,669.05,675.4,678.7,0,274,460,0.3,c
3/18/2022 0:00,TSLA220318C00470000,602.35,665.5,669,0,541,470,0.3,c
3/18/2022 0:00,TSLA220318C00480000,592.75,655.95,659.3,0,647,480,0.3,c
3/18/2022 0:00,TSLA220318C00490000,744,646.15,649.55,0,297,490,0.3,c
3/18/2022 0:00,TSLA220318C00500000,597,636.5,639.95,0,1490,500,0.3,c
3/18/2022 0:00,TSLA220318C00510000,652.5,627.05,630.35,0,164,510,0.3,c
3/18/2022 0:00,TSLA220318C00520000,610.63,617.5,620.75,0,236,520,0.3,c
3/18/2022 0:00,TSLA220318C00530000,612.15,607.8,611.2,3,490,530,0.3,c
3/18/2022 0:00,TSLA220318C00540000,588.76,598.35,601.65,0,217,540,0.3,c
3/18/2022 0:00,TSLA220318C00550000,586,588.9,592.15,0,1883,550,0.3,c
3/18/2022 0:00,TSLA220318C00560000,500,579.25,582.65,0,290,560,0.3,c
3/18/2022 0:00,TSLA220318C00570000,520.9,569.85,573.2,0,389,570,0.3,c
3/18/2022 0:00,TSLA220318C00575000,499.2,565.3,568.4,0,32,575,0.3,c
3/18/2022 0:00,TSLA220318C00580000,563,560.6,563.8,0,219,580,0.3,c
3/18/2022 0:00,TSLA220318C00585000,511.2,555.9,559,0,30,585,0.3,c
3/18/2022 0:00,TSLA220318C00590000,424,551.3,554.45,0,536,590,0.3,c
3/18/2022 0:00,TSLA220318C00595000,516.7,546.6,549.75,0,40,595,0.3,c
3/18/2022 0:00,TSLA220318C00600000,571.4,541.7,545.1,0,1503,600,0.3,c
3/18/2022 0:00,TSLA220318C00605000,640.37,537.3,540.45,0,28,605,0.3,c
3/18/2022 0:00,TSLA220318C00610000,523.25,532.7,535.8,0,436,610,0.3,c
3/18/2022 0:00,TSLA220318C00615000,496.05,528.1,531.25,0,35,615,0.3,c
3/18/2022 0:00,TSLA220318C00620000,505,523.35,526.6,0,1032,620,0.3,c
3/18/2022 0:00,TSLA220318C00625000,557.4,518.9,522,0,49,625,0.3,c
3/18/2022 0:00,TSLA220318C00630000,377.55,514.15,517.35,0,363,630,0.3,c
3/18/2022 0:00,TSLA220318C00635000,402.27,509.55,512.85,0,129,635,0.3,c
3/18/2022 0:00,TSLA220318C00640000,473.2,505.2,508.3,0,1486,640,0.3,c
3/18/2022 0:00,TSLA220318C00645000,478.85,500.6,503.6,0,49,645,0.3,c
3/18/2022 0:00,TSLA220318C00650000,502.89,496.15,499.2,1,5235,650,0.3,c
3/18/2022 0:00,TSLA220318C00655000,548.25,491.55,494.6,0,19,655,0.3,c
3/18/2022 0:00,TSLA220318C00660000,469.83,487.1,490.15,0,511,660,0.3,c
3/18/2022 0:00,TSLA220318C00665000,531.15,482.65,485.6,0,51,665,0.3,c
3/18/2022 0:00,TSLA220318C00670000,446,478.1,481.1,0,417,670,0.3,c
3/18/2022 0:00,TSLA220318C00675000,410.82,473.55,476.7,0,45,675,0.3,c
3/18/2022 0:00,TSLA220318C00680000,457,469.2,472.2,0,454,680,0.3,c
3/18/2022 0:00,TSLA220318C00685000,424.59,464.85,467.75,0,45,685,0.3,c
3/18/2022 0:00,TSLA220318C00690000,460.85,460.45,463.4,0,360,690,0.3,c
3/18/2022 0:00,TSLA220318C00695000,496.92,455.85,459,0,65,695,0.3,c
3/18/2022 0:00,TSLA220318C00700000,433.6,451.75,454.6,10,1948,700,0.3,c
3/18/2022 0:00,TSLA220318C00705000,415,447.4,450.2,0,77,705,0.3,c
3/18/2022 0:00,TSLA220318C00710000,397.99,443.05,445.95,0,1805,710,0.3,c
3/18/2022 0:00,TSLA220318C00715000,439.3,438.4,441.55,0,63,715,0.3,c
3/18/2022 0:00,TSLA220318C00720000,429.64,434.4,437.15,1,505,720,0.3,c
3/18/2022 0:00,TSLA220318C00725000,394.4,430.15,432.9,0,223,725,0.3,c
3/18/2022 0:00,TSLA220318C00730000,426.55,425.85,428.6,0,287,730,0.3,c
3/18/2022 0:00,TSLA220318C00735000,422.35,421.55,424.35,0,176,735,0.3,c
3/18/2022 0:00,TSLA220318C00740000,418.29,417.3,420.15,1,458,740,0.3,c
3/18/2022 0:00,TSLA220318C00745000,414,413,415.85,0,456,745,0.3,c
3/18/2022 0:00,TSLA220318C00750000,372.9,408.95,411.6,0,1237,750,0.3,c
3/18/2022 0:00,TSLA220318C00755000,405.75,404.8,407.45,0,128,755,0.3,c
3/18/2022 0:00,TSLA220318C00760000,406.8,400.6,403.3,1,478,760,0.3,c
3/18/2022 0:00,TSLA220318C00765000,458.15,396.5,399.2,0,47,765,0.3,c
3/18/2022 0:00,TSLA220318C00770000,351.85,392.35,395.05,0,816,770,0.3,c
3/18/2022 0:00,TSLA220318C00780000,385.45,384.45,386.8,0,931,780,0.3,c
3/18/2022 0:00,TSLA220318C00790000,340.58,376.05,378.75,0,525,790,0.3,c
3/18/2022 0:00,TSLA220318C00800000,370,367.95,370.6,5,2637,800,0.3,c
3/18/2022 0:00,TSLA220318C00810000,327.86,360.05,362.7,0,516,810,0.3,c
3/18/2022 0:00,TSLA220318C00820000,353.19,352.3,354.8,1,1075,820,0.3,c
3/18/2022 0:00,TSLA220318C00830000,347.5,344.45,347.1,10,676,830,0.3,c
3/18/2022 0:00,TSLA220318C00840000,337.88,337.25,339.4,3,829,840,0.3,c
3/18/2022 0:00,TSLA220318C00850000,297.95,329.25,331.9,0,2754,850,0.3,c
3/18/2022 0:00,TSLA220318C00860000,317.84,321.8,324.4,0,715,860,0.3,c
3/18/2022 0:00,TSLA220318C00870000,310.07,314.45,316.95,1,439,870,0.3,c
3/18/2022 0:00,TSLA220318C00880000,283.05,307.25,309.75,0,694,880,0.3,c
3/18/2022 0:00,TSLA220318C00890000,297.88,300.1,302.6,18,526,890,0.3,c
3/18/2022 0:00,TSLA220318C00900000,294.99,293.05,295.4,20,6613,900,0.3,c
3/18/2022 0:00,TSLA220318C00910000,287.99,286.1,288.5,19,630,910,0.3,c
3/18/2022 0:00,TSLA220318C00920000,257.74,279.2,281.6,0,559,920,0.3,c
3/18/2022 0:00,TSLA220318C00930000,263.25,272.45,274.85,1,2403,930,0.3,c
3/18/2022 0:00,TSLA220318C00950000,263.75,259.75,261.7,3,6833,950,0.3,c
3/18/2022 0:00,TSLA220318C00975000,245.93,243.55,245.8,8,2293,975,0.3,c
3/18/2022 0:00,TSLA220318C01000000,232.35,228.5,230.7,40,13393,1000,0.3,c
3/18/2022 0:00,TSLA220318C01010000,218.82,222.7,224.8,2,4121,1010,0.3,c
3/18/2022 0:00,TSLA220318C01020000,207.1,216.9,219,2,188,1020,0.3,c
3/18/2022 0:00,TSLA220318C01025000,209.95,214.15,216.15,1,686,1025,0.3,c
3/18/2022 0:00,TSLA220318C01030000,207.5,211.35,213.3,4,173,1030,0.3,c
3/18/2022 0:00,TSLA220318C01040000,208.5,205.75,207.8,10,155,1040,0.3,c
3/18/2022 0:00,TSLA220318C01050000,202.15,200.7,202.35,6,1433,1050,0.3,c
3/18/2022 0:00,TSLA220318C01060000,199.83,195.15,197.05,3,102,1060,0.3,c
3/18/2022 0:00,TSLA220318C01070000,186.84,189.95,191.8,3,295,1070,0.3,c
3/18/2022 0:00,TSLA220318C01075000,190,187.35,189.3,4,536,1075,0.3,c
3/18/2022 0:00,TSLA220318C01080000,183.25,185.1,186.7,2,101,1080,0.3,c
3/18/2022 0:00,TSLA220318C01090000,181.93,179.95,181.7,53,359,1090,0.3,c
3/18/2022 0:00,TSLA220318C01100000,177.18,175,176.85,58,4175,1100,0.3,c
3/18/2022 0:00,TSLA220318C01110000,173,170.35,172.05,8,666,1110,0.3,c
3/18/2022 0:00,TSLA220318C01120000,161.3,165.8,167.4,40,140,1120,0.3,c
3/18/2022 0:00,TSLA220318C01125000,165.45,163.45,165.1,16,316,1125,0.3,c
3/18/2022 0:00,TSLA220318C01130000,162.8,161.15,162.8,39,219,1130,0.3,c
3/18/2022 0:00,TSLA220318C01140000,158.74,156.65,158.4,17,103,1140,0.3,c
3/18/2022 0:00,TSLA220318C01150000,154.55,152.35,154.05,22,952,1150,0.3,c
3/18/2022 0:00,TSLA220318C01160000,148.2,148.15,149.8,8,233,1160,0.3,c
3/18/2022 0:00,TSLA220318C01170000,148.02,144,145.65,10,158,1170,0.3,c
3/18/2022 0:00,TSLA220318C01175000,143.5,142,143.6,25,495,1175,0.3,c
3/18/2022 0:00,TSLA220318C01180000,137.3,140,141.6,2,213,1180,0.3,c
3/18/2022 0:00,TSLA220318C01190000,133.75,136.1,137.6,62,864,1190,0.3,c
3/18/2022 0:00,TSLA220318C01200000,133,132.25,133.8,180,10231,1200,0.3,c
3/18/2022 0:00,TSLA220318C01225000,123.1,123.1,124.5,111,3347,1225,0.3,c
3/18/2022 0:00,TSLA220318C01250000,115.8,114.5,115.9,35,2735,1250,0.3,c
3/18/2022 0:00,TSLA220318C01275000,109.5,106.5,107.85,7,545,1275,0.3,c
3/18/2022 0:00,TSLA220318C01300000,100.37,99,100.4,191,1647,1300,0.3,c
3/18/2022 0:00,TSLA220318C01325000,91.65,92,93.25,2,545,1325,0.3,c
3/18/2022 0:00,TSLA220318C01350000,86,85.5,86.65,10,5307,1350,0.3,c
3/18/2022 0:00,TSLA220318C01375000,83,79.4,80.7,1,447,1375,0.3,c
3/18/2022 0:00,TSLA220318C01400000,74.95,73.8,75.2,39,5580,1400,0.3,c
3/18/2022 0:00,TSLA220318C01425000,69.5,68.55,70,2,1279,1425,0.3,c
3/18/2022 0:00,TSLA220318C01450000,65.15,63.8,64.95,16,648,1450,0.3,c
3/18/2022 0:00,TSLA220318C01475000,61,59.35,60.5,0,590,1475,0.3,c
3/18/2022 0:00,TSLA220318C01500000,56.3,55.3,56.3,61,5274,1500,0.3,c
3/18/2022 0:00,TSLA220318C01525000,53,51.5,52.55,3,612,1525,0.3,c
3/18/2022 0:00,TSLA220318C01550000,48.79,48,49.15,3,359,1550,0.3,c
3/18/2022 0:00,TSLA220318C01575000,46.25,44.8,45.75,1,568,1575,0.3,c
3/18/2022 0:00,TSLA220318C01600000,42.35,41.85,42.75,15,796,1600,0.3,c
3/18/2022 0:00,TSLA220318C01625000,39.5,39.1,40.1,4,1343,1625,0.3,c
3/18/2022 0:00,TSLA220318C01650000,37.5,36.6,37.45,1,449,1650,0.3,c
3/18/2022 0:00,TSLA220318C01675000,31.97,34.3,35.1,0,590,1675,0.3,c
3/18/2022 0:00,TSLA220318C01700000,32.4,32.1,33,10,2685,1700,0.3,c
3/18/2022 0:00,TSLA220318C01725000,28,30.15,30.9,0,1874,1725,0.3,c
3/18/2022 0:00,TSLA220318C01750000,28.75,28.3,29.05,8,279,1750,0.3,c
3/18/2022 0:00,TSLA220318C01775000,31.94,26.6,27.35,0,527,1775,0.3,c
3/18/2022 0:00,TSLA220318C01800000,25.55,25.05,25.75,26,1095,1800,0.3,c
3/18/2022 0:00,TSLA220318C01825000,25.58,23.55,24.25,0,279,1825,0.3,c
3/18/2022 0:00,TSLA220318C01850000,22.6,22.2,22.9,1,260,1850,0.3,c
3/18/2022 0:00,TSLA220318C01875000,23.6,20.95,21.65,0,516,1875,0.3,c
3/18/2022 0:00,TSLA220318C01900000,19.95,19.8,20.45,7,269,1900,0.3,c
3/18/2022 0:00,TSLA220318C01925000,21.2,18.7,19.4,0,27,1925,0.3,c
3/18/2022 0:00,TSLA220318C01950000,18.38,17.7,18.35,1,61,1950,0.3,c
3/18/2022 0:00,TSLA220318C02000000,16.35,15.9,16.4,67,1467,2000,0.3,c
3/18/2022 0:00,TSLA220318C02025000,14.85,15.1,15.75,1,106,2025,0.3,c
3/18/2022 0:00,TSLA220318C02050000,14.75,14.35,15,2,217,2050,0.3,c
3/18/2022 0:00,TSLA220318C02075000,16.6,13.65,14.25,0,45,2075,0.3,c
3/18/2022 0:00,TSLA220318C02100000,12.9,12.9,13.6,1,80,2100,0.3,c
3/18/2022 0:00,TSLA220318C02125000,12.1,12.3,13,0,22,2125,0.3,c
3/18/2022 0:00,TSLA220318C02150000,12.1,11.7,12.4,1,151,2150,0.3,c
3/18/2022 0:00,TSLA220318C02175000,11.21,11.4,11.85,0,227,2175,0.3,c
3/18/2022 0:00,TSLA220318C02200000,11.15,10.65,11.35,26,321,2200,0.3,c
3/18/2022 0:00,TSLA220318C02225000,10.7,10.15,10.85,1,193,2225,0.3,c
3/18/2022 0:00,TSLA220318C02250000,10.2,9.7,10.4,4,54,2250,0.3,c
3/18/2022 0:00,TSLA220318C02275000,12.55,9.25,9.95,0,46,2275,0.3,c
3/18/2022 0:00,TSLA220318C02300000,9.25,8.85,9.55,2,63,2300,0.3,c
3/18/2022 0:00,TSLA220318C02325000,9.22,8.45,9.2,1,18,2325,0.3,c
3/18/2022 0:00,TSLA220318C02350000,11.3,8.1,8.85,0,56,2350,0.3,c
3/18/2022 0:00,TSLA220318C02375000,8.55,7.75,8.5,1,23,2375,0.3,c
